2418,democrat
3068,republican
2030,democrat
139,democrat
376,republican
2889,democrat
2505,republican
2748,democrat
1333,republican
2762,democrat
3052,republican
741,democrat
1894,republican
1628,republican
326,democrat
2034,republican
2042,democrat
2963,democrat
3155,democrat
2049,democrat
3099,republican
609,democrat
2413,democrat
3138,democrat
393,democrat
561,democrat
2882,republican
11,democrat
1134,democrat
3018,republican
2704,republican
2986,democrat
2754,democrat
730,republican
620,democrat
2688,democrat
2936,republican
1611,republican
1301,republican
2374,republican
2098,democrat
2723,democrat
2712,republican
3204,democrat
1632,republican
47,republican
1569,republican
739,democrat
2211,democrat
2736,democrat
1714,republican
2626,democrat
2879,republican
2917,republican
2478,democrat
1291,republican
2964,democrat
1832,democrat
2403,democrat
2510,republican
1068,democrat
1451,democrat
3200,republican
551,republican
656,democrat
1226,democrat
1912,democrat
794,republican
2958,republican
1790,democrat
1466,republican
313,democrat
1438,republican
366,democrat
678,republican
1524,republican
41,republican
2636,democrat
2661,republican
1639,republican
2168,democrat
1770,democrat
550,republican
2252,democrat
2985,republican
1620,democrat
3158,democrat
4,republican
642,democrat
233,democrat
2176,republican
2225,republican
3173,democrat
1763,democrat
190,republican
746,democrat
1805,democrat
1845,republican
1735,republican
281,democrat
1244,republican
3030,republican
825,democrat
2456,democrat
1910,democrat
2530,democrat
557,republican
890,republican
643,republican
1878,republican
250,democrat
2517,democrat
2136,republican
1451,republican
1079,republican
1607,republican
2659,republican
700,democrat
843,republican
1879,democrat
1563,republican
1791,democrat
1938,democrat
1603,republican
878,democrat
2823,republican
1507,democrat
1602,republican
2247,democrat
61,democrat
2524,republican
2043,democrat
1635,democrat
1256,republican
1482,republican
399,democrat
2751,republican
1760,democrat
1740,republican
52,republican
3210,republican
1906,democrat
627,democrat
3186,democrat
878,republican
2813,democrat
2280,republican
927,democrat
1918,democrat
1104,republican
319,democrat
1327,democrat
2389,democrat
2351,republican
2528,democrat
1451,republican
970,democrat
1296,democrat
882,republican
1278,republican
2627,republican
1003,republican
2051,republican
1276,republican
697,democrat
2821,democrat
2629,republican
763,republican
851,democrat
2629,republican
738,democrat
495,democrat
3128,republican
1223,democrat
966,democrat
2233,democrat
2991,democrat
2894,democrat
1464,republican
2937,republican
2966,democrat
695,republican
1386,republican
2011,democrat
249,republican
2217,republican
1755,democrat
3056,republican
1724,democrat
3211,republican
1786,democrat
2136,republican
1237,democrat
1420,republican
3198,republican
1457,democrat
81,republican
1811,democrat
1675,republican
1331,democrat
2357,republican
183,republican
778,republican
2201,republican
399,democrat
1666,republican
2214,republican
2445,democrat
3158,republican
937,democrat
1023,republican
1993,republican
2637,republican
3139,republican
2973,democrat
1276,republican
1816,democrat
3125,republican
1547,republican
620,republican
437,republican
3104,democrat
787,democrat
52,democrat
1055,republican
351,republican
2894,republican
2965,republican
2772,democrat
3029,democrat
2359,democrat
3076,democrat
2600,republican
88,democrat
2728,democrat
1559,democrat
605,democrat
1379,republican
1946,republican
1168,republican
2750,democrat
3146,republican
2074,democrat
3105,democrat
2713,republican
1295,democrat
807,democrat
323,republican
1713,democrat
1934,republican
2586,republican
1579,republican
1602,democrat
1977,democrat
1670,republican
438,democrat
179,republican
59,democrat
774,republican
317,republican
1383,democrat
2581,democrat
1269,democrat
578,democrat
2394,democrat
144,republican
202,democrat
70,republican
946,republican
559,democrat
1758,republican
2534,republican
1797,republican
863,republican
671,republican
1758,democrat
1875,republican
590,republican
3019,republican
1287,republican
1631,republican
1806,republican
3209,republican
233,democrat
1382,republican
2278,republican
2472,republican
1501,democrat
3130,republican
2120,democrat
2433,democrat
1985,republican
1503,democrat
3028,democrat
2126,republican
699,republican
1086,republican
3108,democrat
1586,republican
655,republican
2712,republican
50,republican
1582,democrat
2814,democrat
2431,democrat
851,republican
1248,democrat
231,republican
2321,democrat
2034,democrat
1012,democrat
2350,democrat
1121,democrat
1448,democrat
3171,democrat
1325,republican
1322,democrat
2073,democrat
374,democrat
2563,republican
959,democrat
292,democrat
1024,republican
300,democrat
1790,republican
2375,republican
316,republican
2606,democrat
2494,democrat
1623,democrat
2606,republican
1739,republican
1144,democrat
1402,republican
1747,republican
1525,republican
2253,republican
3179,republican
1454,republican
2349,republican
727,democrat
964,republican
222,democrat
916,republican
517,republican
1766,republican
390,republican
1625,democrat
3096,democrat
43,democrat
2872,democrat
2422,democrat
525,republican
712,democrat
826,republican
2358,republican
1172,republican
3208,democrat
2027,democrat
1188,democrat
2530,republican
3093,republican
478,democrat
1310,republican
2623,democrat
121,republican
2807,republican
1025,democrat
1969,democrat
1437,republican
2953,republican
449,republican
1649,democrat
2794,republican
1120,republican
1759,democrat
2979,republican
654,democrat
2920,democrat
2124,democrat
1011,republican
1551,republican
1153,democrat
2643,republican
287,democrat
1843,republican
1960,democrat
1116,republican
1428,republican
544,democrat
1708,democrat
1400,republican
123,democrat
1795,democrat
2801,democrat
1515,democrat
794,republican
1707,democrat
714,democrat
1360,democrat
2027,republican
137,republican
1944,republican
416,democrat
2951,republican
69,republican
2437,republican
291,democrat
735,republican
2078,republican
1739,republican
2709,republican
1556,republican
792,democrat
797,democrat
2843,republican
334,democrat
2202,democrat
2567,democrat
2978,republican
2064,republican
2973,republican
2462,democrat
3229,republican
2603,republican
3169,republican
2698,republican
829,democrat
571,democrat
2510,democrat
2283,democrat
1268,republican
1246,republican
2436,democrat
2776,democrat
2874,democrat
3123,democrat
2220,democrat
2861,republican
201,democrat
2520,democrat
2125,democrat
1145,republican
710,republican
688,democrat
2699,republican
2257,republican
390,democrat
2491,democrat
824,democrat
2446,democrat
1614,democrat
3180,republican
1580,republican
3099,democrat
790,democrat
2558,republican
3150,democrat
1711,republican
859,democrat
1120,democrat
2064,democrat
1006,republican
1132,republican
1511,republican
3014,democrat
3193,democrat
2024,republican
2013,republican
1899,democrat
1629,democrat
3156,republican
2206,democrat
16,democrat
998,democrat
1492,democrat
540,republican
2422,republican
1732,republican
2687,republican
691,democrat
174,republican
976,republican
2181,democrat
140,republican
1528,democrat
2892,democrat
2088,democrat
2750,republican
2759,republican
3168,republican
2266,democrat
3073,republican
642,republican
95,democrat
301,democrat
1561,democrat
2534,democrat
826,democrat
1850,democrat
204,republican
297,democrat
2442,republican
3006,republican
526,republican
37,republican
1101,democrat
1216,democrat
1724,republican
945,republican
128,republican
89,democrat
425,republican
3075,democrat
1365,democrat
2743,republican
1821,republican
1831,republican
1306,democrat
159,republican
1398,democrat
792,republican
2696,democrat
2115,republican
2271,democrat
980,democrat
2521,republican
2735,republican
102,republican
270,republican
1191,republican
914,republican
2978,republican
2118,republican
1020,republican
1484,republican
2812,republican
1788,democrat
1169,republican
1502,democrat
1994,republican
2449,republican
3163,democrat
989,republican
564,democrat
632,democrat
232,republican
2716,republican
2837,democrat
930,democrat
104,republican
416,republican
1633,democrat
2503,republican
2360,republican
505,republican
1557,democrat
3126,democrat
801,democrat
2970,democrat
301,republican
2062,republican
973,democrat
1126,republican
907,republican
917,democrat
926,democrat
837,democrat
1192,republican
495,republican
2089,democrat
3085,republican
1845,republican
935,democrat
340,republican
2881,democrat
1903,republican
550,democrat
473,democrat
2533,democrat
987,democrat
2309,republican
2027,democrat
697,democrat
442,democrat
700,republican
1451,republican
2399,democrat
1438,republican
2956,republican
2374,democrat
3013,democrat
909,democrat
629,democrat
1720,democrat
2883,democrat
1761,democrat
2110,democrat
2914,democrat
2100,democrat
188,republican
2019,republican
1870,republican
2282,democrat
744,democrat
241,democrat
766,democrat
907,democrat
1826,democrat
34,democrat
2107,democrat
1487,republican
269,democrat
2614,democrat
1015,republican
2305,republican
845,republican
1314,republican
260,democrat
65,republican
1220,democrat
732,democrat
1923,democrat
954,republican
950,democrat
1008,republican
417,democrat
2998,democrat
520,democrat
129,republican
356,republican
2835,democrat
1475,democrat
3200,democrat
2219,republican
1783,democrat
1166,democrat
409,democrat
1276,democrat
766,republican
2536,democrat
1430,democrat
550,republican
502,republican
2452,democrat
72,republican
1886,democrat
2271,republican
27,republican
1748,democrat
3224,democrat
82,republican
940,democrat
224,republican
2513,democrat
922,republican
2727,republican
533,republican
2107,republican
2043,democrat
2066,republican
2133,democrat
1613,democrat
610,republican
819,republican
3217,republican
1557,republican
1477,democrat
1859,democrat
714,democrat
58,republican
1102,republican
136,democrat
446,democrat
950,republican
1101,republican
228,republican
207,democrat
2513,republican
337,democrat
1182,republican
1700,republican
369,republican
1619,democrat
1060,republican
365,republican
370,democrat
1861,democrat
35,republican
3175,democrat
785,democrat
759,democrat
527,republican
2121,republican
15,democrat
2556,democrat
749,democrat
704,republican
1594,republican
1055,republican
2778,republican
447,republican
1905,republican
1404,democrat
2275,republican
1763,democrat
2615,republican
1112,republican
1842,republican
1253,democrat
1626,republican
321,democrat
1619,democrat
1721,democrat
2704,democrat
108,republican
1751,democrat
2367,republican
1828,republican
1238,republican
191,republican
677,democrat
523,republican
2359,democrat
1999,republican
1223,republican
525,democrat
1380,democrat
1920,democrat
3176,republican
2180,democrat
379,democrat
1761,republican
812,republican
2116,democrat
1370,republican
533,republican
2884,republican
756,democrat
1543,republican
1836,democrat
2314,republican
1184,democrat
1756,democrat
2868,democrat
2598,republican
827,democrat
1299,democrat
3152,republican
642,democrat
1621,democrat
42,democrat
2751,democrat
698,republican
1139,democrat
9,democrat
1642,democrat
1231,democrat
946,republican
1822,democrat
880,republican
1335,democrat
2188,republican
3028,democrat
2215,democrat
2842,republican
1588,democrat
2062,democrat
198,republican
1417,republican
2092,republican
289,democrat
471,democrat
2255,republican
1538,democrat
2811,democrat
1941,republican
2502,democrat
105,democrat
1075,democrat
6,republican
319,democrat
2518,republican
2286,republican
972,democrat
2385,democrat
375,republican
3011,democrat
3171,democrat
2175,republican
3102,democrat
1034,democrat
1606,republican
1201,democrat
2068,democrat
9,republican
2363,democrat
913,republican
1425,democrat
2824,democrat
1145,republican
3188,democrat
3110,republican
2254,democrat
632,republican
620,democrat
973,republican
2407,republican
726,republican
2858,democrat
112,democrat
1051,democrat
806,republican
1428,republican
2425,democrat
3149,republican
726,republican
2882,democrat
1924,republican
2049,democrat
2145,republican
1804,republican
2470,democrat
2084,republican
2496,republican
894,republican
3005,republican
2339,republican
120,democrat
958,democrat
1593,republican
2652,democrat
2055,republican
2801,republican
2836,republican
1113,democrat
1443,democrat
768,republican
43,democrat
2030,republican
890,democrat
3145,democrat
549,republican
1698,democrat
2900,democrat
2176,democrat
1976,democrat
70,democrat
1809,republican
325,democrat
1462,republican
1437,democrat
373,democrat
2013,republican
2346,republican
2556,democrat
2355,democrat
293,republican
427,democrat
643,democrat
1109,republican
28,democrat
2327,republican
157,democrat
1540,democrat
2346,democrat
320,republican
1602,democrat
114,democrat
159,democrat
2571,republican
1431,democrat
3190,republican
21,republican
683,republican
2180,republican
396,republican
2220,republican
2602,democrat
2699,republican
2786,democrat
2919,republican
2605,republican
2180,republican
1130,republican
2320,democrat
2106,republican
1668,republican
1653,democrat
1264,democrat
1830,democrat
1886,republican
2408,democrat
660,republican
57,republican
784,democrat
2497,democrat
1674,democrat
2805,democrat
1504,republican
1759,republican
1813,democrat
641,democrat
2684,republican
1678,republican
2651,republican
3008,republican
2451,republican
439,democrat
350,democrat
766,democrat
2472,democrat
848,republican
2683,democrat
779,democrat
1885,republican
1006,republican
1710,democrat
1428,republican
3209,republican
2079,republican
2527,democrat
3113,republican
784,republican
1066,republican
1539,democrat
1891,republican
2551,democrat
912,republican
728,democrat
946,democrat
2198,democrat
896,democrat
572,democrat
787,democrat
2991,republican
1188,democrat
240,democrat
104,republican
1855,democrat
807,democrat
1296,democrat
2980,republican
2014,republican
337,republican
1806,democrat
327,democrat
515,democrat
1051,democrat
2243,republican
1832,republican
2160,democrat
1884,republican
2984,republican
2801,democrat
2614,republican
956,democrat
1766,democrat
121,republican
113,democrat
3108,democrat
3039,democrat
3220,democrat
975,democrat
76,republican
1147,republican
3040,republican
1254,republican
1343,democrat
214,democrat
2903,republican
1726,democrat
2989,democrat
2705,republican
2273,republican
2454,democrat
1917,democrat
1816,republican
1945,democrat
2317,republican
1236,republican
1600,democrat
2841,democrat
2493,republican
39,republican
1716,democrat
2527,republican
1214,democrat
1302,republican
2847,republican
27,republican
3142,republican
2067,republican
2772,republican
2188,democrat
115,democrat
83,democrat
2523,democrat
2591,democrat
1591,democrat
1707,republican
1858,democrat
537,republican
2318,democrat
2650,republican
2025,democrat
2256,democrat
2125,republican
361,democrat
2221,republican
1007,democrat
1646,republican
2749,republican
1047,republican
2659,democrat
1901,democrat
1546,democrat
2817,republican
988,democrat
1770,republican
809,republican
821,democrat
1237,republican
971,republican
1102,republican
714,democrat
2930,republican
3194,democrat
1252,republican
1664,republican
1487,democrat
1075,republican
2949,democrat
338,republican
1404,republican
330,republican
2979,democrat
99,republican
1149,republican
283,democrat
1104,republican
709,republican
884,republican
1339,democrat
2135,republican
1011,democrat
623,democrat
2934,republican
121,democrat
87,democrat
1377,republican
1922,republican
394,democrat
105,republican
1608,democrat
646,democrat
1115,republican
1543,republican
1119,democrat
2595,democrat
135,republican
1776,democrat
779,democrat
2218,democrat
2762,republican
1881,democrat
1559,republican
676,democrat
395,democrat
1703,democrat
1734,democrat
3229,democrat
3100,republican
1738,republican
2058,republican
803,democrat
235,republican
243,republican
1508,republican
2130,republican
1579,republican
1733,republican
777,democrat
895,republican
1461,republican
615,democrat
1946,republican
2499,democrat
3047,republican
2848,republican
84,democrat
1717,republican
1431,democrat
1230,democrat
417,democrat
598,democrat
2908,republican
2182,democrat
148,republican
2649,republican
2144,democrat
2693,democrat
1146,republican
2792,republican
2424,republican
928,republican
495,democrat
2534,republican
2032,democrat
2930,republican
979,republican
163,republican
694,republican
455,democrat
1477,democrat
2781,republican
1014,republican
3054,republican
420,republican
858,democrat
558,republican
773,republican
1048,democrat
1386,republican
2727,democrat
1630,democrat
2719,republican
2132,democrat
1124,republican
100,democrat
2366,republican
754,republican
471,democrat
2303,democrat
2625,democrat
298,democrat
1198,republican
867,democrat
1752,democrat
2479,republican
1285,republican
533,democrat
1937,republican
2982,republican
2407,republican
2242,republican
3120,democrat
3176,republican
1077,democrat
1804,democrat
629,republican
3114,republican
2440,republican
2317,democrat
1366,democrat
832,democrat
708,democrat
2026,republican
276,republican
1933,democrat
83,republican
1259,democrat
1590,democrat
701,republican
948,democrat
1843,democrat
57,democrat
2428,democrat
16,republican
825,democrat
1476,democrat
2984,democrat
1188,republican
3000,democrat
204,republican
2125,democrat
3175,republican
2345,republican
2191,democrat
1878,republican
2835,democrat
1489,republican
1409,republican
239,republican
3231,democrat
2588,democrat
811,democrat
2290,republican
3089,republican
403,democrat
327,republican
1394,republican
772,democrat
1087,democrat
2158,republican
3153,democrat
2609,democrat
960,democrat
63,republican
2462,republican
957,republican
563,democrat
1400,democrat
411,republican
2809,republican
1307,republican
517,republican
1479,republican
1014,democrat
2278,republican
263,democrat
1084,republican
2378,republican
2198,republican
3078,republican
1250,democrat
1563,democrat
1943,democrat
2097,republican
3144,democrat
521,democrat
1275,republican
547,democrat
3046,democrat
198,democrat
2956,democrat
2086,democrat
2240,democrat
2519,republican
2844,republican
2819,democrat
2518,republican
1474,democrat
1534,democrat
1471,democrat
3182,republican
598,democrat
203,republican
2266,democrat
3221,republican
315,republican
685,democrat
1322,republican
220,democrat
386,republican
1569,democrat
1243,democrat
3020,democrat
2889,republican
495,republican
1197,democrat
534,republican
3121,democrat
1182,republican
1933,republican
1974,democrat
3222,republican
1975,democrat
226,democrat
2738,democrat
3187,republican
2146,democrat
1614,democrat
542,democrat
48,republican
467,republican
618,democrat
2794,republican
644,democrat
841,republican
1668,democrat
2482,democrat
631,democrat
2485,republican
414,republican
2787,republican
2817,republican
1949,republican
3221,democrat
2968,democrat
2962,republican
1438,democrat
280,republican
2486,republican
2312,democrat
1439,republican
2671,republican
1369,republican
1783,republican
1236,democrat
2944,republican
593,republican
1257,republican
1970,republican
1576,republican
1225,republican
1244,republican
2153,republican
1274,republican
268,republican
3004,democrat
931,republican
3176,democrat
941,democrat
1971,republican
2922,republican
1521,republican
2597,republican
321,republican
37,republican
2880,democrat
2547,republican
3032,democrat
882,republican
1202,republican
1658,democrat
922,democrat
100,democrat
1347,republican
2362,democrat
176,democrat
1126,democrat
3152,republican
2962,democrat
1572,democrat
1432,democrat
2651,democrat
1998,republican
2484,republican
2439,democrat
1572,republican
370,republican
668,republican
666,democrat
557,democrat
3016,republican
546,republican
2790,democrat
2922,democrat
1386,democrat
2789,democrat
3021,republican
2173,democrat
201,republican
2189,republican
654,republican
814,democrat
883,republican
947,republican
2755,republican
2577,republican
2870,democrat
3121,democrat
3024,democrat
1307,democrat
60,democrat
2907,republican
213,republican
2431,democrat
1371,republican
2963,democrat
1757,democrat
3146,democrat
827,republican
1040,democrat
940,republican
1692,republican
74,democrat
1777,democrat
449,democrat
1131,republican
1186,democrat
1833,democrat
192,republican
385,republican
801,republican
1107,republican
1789,republican
1207,republican
2628,republican
256,democrat
2784,republican
1221,democrat
717,republican
412,democrat
3056,democrat
2890,democrat
2029,republican
2447,democrat
2135,democrat
440,republican
2978,democrat
242,democrat
2571,democrat
1000,republican
1512,republican
2143,republican
3031,republican
2411,democrat
2452,republican
1068,democrat
2436,democrat
1080,republican
3233,democrat
2184,republican
3033,democrat
1236,democrat
2532,republican
3222,democrat
1789,republican
1786,republican
2558,republican
599,republican
1092,republican
2473,republican
1966,democrat
102,democrat
1641,democrat
2111,republican
2636,republican
3136,republican
1166,republican
1662,democrat
8,republican
3009,republican
130,republican
1665,republican
2335,democrat
2252,democrat
161,democrat
1098,republican
1443,republican
2021,republican
904,republican
388,republican
1303,republican
2242,republican
1899,democrat
1038,republican
2056,republican
73,republican
538,republican
2294,republican
2633,republican
819,republican
1331,democrat
2876,democrat
354,republican
3116,democrat
483,republican
2947,democrat
1041,democrat
2654,republican
191,democrat
2376,republican
1702,republican
2712,democrat
1846,democrat
9,democrat
678,democrat
2565,democrat
2842,republican
370,republican
1821,democrat
2494,republican
3187,republican
1977,democrat
156,republican
1483,republican
1914,democrat
1483,republican
902,republican
1363,democrat
389,republican
89,democrat
2031,democrat
1666,democrat
668,democrat
2781,democrat
2068,republican
2577,republican
1078,democrat
138,democrat
2018,republican
2019,republican
610,democrat
1713,democrat
742,republican
1520,republican
2409,republican
2633,democrat
1387,democrat
394,democrat
678,democrat
925,democrat
989,democrat
894,democrat
1051,democrat
1066,democrat
1551,democrat
1916,democrat
110,democrat
1375,democrat
2492,republican
468,republican
1982,republican
1377,democrat
1294,republican
2919,republican
1308,republican
85,democrat
1218,democrat
1845,democrat
718,republican
1160,republican
3164,republican
1385,democrat
1401,republican
2086,democrat
172,democrat
2287,republican
1955,republican
2152,democrat
2075,democrat
1669,republican
47,democrat
1854,republican
2642,republican
742,democrat
1359,republican
1821,republican
3021,democrat
2184,republican
2134,democrat
2960,republican
721,republican
1443,democrat
2288,republican
1633,republican
590,republican
2737,republican
547,republican
637,republican
2065,republican
819,democrat
142,republican
2634,democrat
382,democrat
1279,republican
1657,democrat
1726,democrat
410,democrat
1356,republican
362,democrat
1963,republican
1736,republican
1129,democrat
1881,republican
2822,democrat
1969,republican
1517,republican
72,democrat
3188,democrat
2062,democrat
2584,democrat
3183,democrat
1590,democrat
2908,democrat
1231,republican
2344,republican
1996,democrat
1701,democrat
1483,democrat
1540,democrat
2349,democrat
1794,republican
1365,republican
1040,democrat
968,republican
261,democrat
2376,republican
1234,republican
2207,democrat
2141,republican
1336,democrat
2592,democrat
1475,republican
2609,democrat
1217,republican
651,republican
772,republican
2101,republican
2649,republican
2925,republican
2582,republican
3235,republican
1190,republican
494,republican
3081,republican
810,republican
1355,republican
564,democrat
1180,republican
3072,democrat
3220,democrat
1531,democrat
1660,democrat
2281,democrat
479,democrat
783,democrat
2080,republican
1040,republican
627,republican
624,republican
2783,republican
2296,republican
2521,republican
1424,democrat
9,democrat
2701,democrat
976,republican
2959,republican
315,democrat
2088,republican
2023,democrat
1022,republican
2317,republican
2406,republican
1690,democrat
1252,republican
2731,republican
2549,republican
300,republican
2883,democrat
1318,democrat
1047,republican
2852,democrat
135,democrat
1363,democrat
2583,democrat
605,republican
357,republican
2192,republican
166,republican
992,republican
785,democrat
2033,democrat
1216,democrat
1502,democrat
279,democrat
3032,republican
218,republican
1219,democrat
1548,democrat
1469,republican
1405,democrat
2769,democrat
2688,republican
565,republican
2674,democrat
168,republican
2660,republican
2084,democrat
1271,democrat
462,democrat
2975,democrat
430,republican
562,democrat
2203,republican
1551,republican
1490,democrat
2695,republican
1263,republican
2392,democrat
3128,democrat
2972,republican
969,republican
2199,republican
1722,republican
2861,democrat
2794,democrat
646,democrat
101,republican
1212,democrat
2629,republican
1160,democrat
501,democrat
2475,republican
1673,republican
2480,democrat
2352,democrat
2843,republican
106,republican
1039,democrat
3014,democrat
2340,democrat
962,republican
1452,democrat
1125,democrat
1175,democrat
2487,republican
741,democrat
1785,republican
516,republican
3091,democrat
666,republican
124,republican
339,democrat
2702,democrat
2337,democrat
1489,democrat
1731,democrat
2720,democrat
2360,republican
1724,republican
2281,republican
596,republican
3239,republican
921,republican
2905,republican
2350,democrat
340,republican
1564,republican
3010,republican
2040,republican
2655,republican
2038,democrat
1616,republican
1712,republican
1776,republican
2713,democrat
1075,republican
1942,democrat
799,republican
571,democrat
1298,democrat
904,democrat
884,democrat
1567,republican
745,democrat
2010,democrat
2325,republican
1596,republican
2904,republican
581,democrat
2219,democrat
2435,democrat
1518,republican
178,republican
2029,republican
2994,republican
2872,republican
3076,democrat
2386,republican
2739,republican
436,democrat
62,republican
1003,democrat
2457,democrat
2563,republican
537,republican
2724,democrat
1037,democrat
2640,republican
1224,democrat
705,republican
212,republican
399,republican
1727,republican
1588,republican
2459,democrat
1330,democrat
618,republican
110,republican
2551,republican
2990,republican
2791,republican
3,democrat
3199,republican
1604,republican
682,democrat
93,republican
2544,republican
2036,democrat
680,democrat
2140,democrat
2159,republican
1779,republican
2958,republican
2709,democrat
408,democrat
1447,democrat
132,republican
116,republican
118,republican
2330,republican
1716,republican
1765,republican
2921,republican
797,democrat
581,democrat
669,democrat
951,republican
1552,democrat
1276,democrat
2509,republican
2648,democrat
2119,democrat
791,democrat
766,republican
1854,democrat
17,democrat
2676,democrat
999,republican
2817,republican
1683,republican
1312,republican
1509,republican
15,democrat
2673,republican
2519,democrat
1057,democrat
3063,democrat
1848,republican
2678,democrat
1179,democrat
2447,republican
2587,republican
1454,republican
22,republican
1244,republican
1758,democrat
3116,democrat
2678,republican
3131,democrat
520,democrat
2172,democrat
2457,republican
2295,democrat
551,democrat
332,republican
1544,republican
1171,republican
2067,democrat
203,democrat
2185,republican
1246,republican
1996,republican
2691,democrat
400,democrat
2075,democrat
648,democrat
328,republican
615,democrat
1232,republican
2003,republican
1855,republican
1341,democrat
2716,democrat
2387,republican
1714,democrat
432,democrat
2987,democrat
2211,democrat
2664,democrat
2715,democrat
259,democrat
786,democrat
2593,republican
2643,democrat
2507,republican
1646,republican
1154,republican
2125,democrat
1309,democrat
139,democrat
2574,republican
2316,republican
2999,democrat
2515,republican
399,republican
591,republican
761,republican
291,republican
178,democrat
754,republican
3010,democrat
415,republican
789,republican
2200,democrat
1903,democrat
223,republican
390,democrat
814,republican
218,democrat
2257,republican
628,democrat
2911,democrat
811,republican
2184,democrat
595,democrat
3066,republican
11,democrat
140,republican
87,democrat
2360,republican
2393,democrat
1871,republican
2260,democrat
762,republican
2478,democrat
1368,republican
1337,democrat
1048,republican
2907,republican
2264,democrat
1342,democrat
1633,republican
2111,democrat
978,democrat
1379,republican
985,democrat
749,republican
899,republican
993,republican
516,democrat
1340,republican
1746,republican
2073,republican
1897,republican
2168,democrat
563,republican
195,democrat
825,republican
2273,republican
2140,republican
3059,republican
1377,republican
1346,democrat
808,democrat
3051,democrat
1276,democrat
655,democrat
48,republican
491,republican
1173,republican
2793,democrat
2795,republican
1319,republican
893,republican
2048,republican
308,republican
521,republican
1815,republican
1045,democrat
2985,republican
568,republican
285,republican
2542,republican
2901,democrat
392,republican
2091,republican
1057,democrat
237,democrat
926,democrat
140,democrat
40,democrat
151,republican
1533,republican
989,democrat
1746,democrat
2382,republican
967,republican
2876,republican
1362,democrat
881,republican
596,republican
3060,republican
1507,democrat
1633,republican
3052,democrat
2117,republican
2221,democrat
693,democrat
964,democrat
2509,democrat
1465,republican
2907,democrat
762,republican
1937,republican
1879,republican
3085,republican
564,democrat
183,republican
882,democrat
1699,republican
2542,democrat
1265,democrat
3211,democrat
965,democrat
1448,republican
306,republican
1036,republican
1023,democrat
108,republican
2132,republican
66,republican
923,democrat
863,democrat
1021,republican
1015,democrat
476,democrat
2800,democrat
285,republican
2058,republican
187,republican
1328,democrat
1663,democrat
64,republican
1909,democrat
2197,republican
3110,republican
645,democrat
210,republican
1890,republican
2874,democrat
578,republican
1594,democrat
717,democrat
1150,republican
143,democrat
1188,republican
3065,democrat
3164,democrat
1306,republican
2092,democrat
290,republican
925,republican
1220,democrat
933,republican
2076,republican
2051,republican
2685,democrat
682,republican
446,republican
1917,republican
713,republican
119,republican
2528,republican
634,republican
1939,republican
647,republican
740,republican
1552,democrat
1329,democrat
2958,democrat
2425,republican
1364,republican
400,democrat
1767,democrat
399,republican
1400,democrat
2498,republican
2599,democrat
2503,democrat
746,republican
1291,republican
2408,democrat
1542,republican
574,republican
2176,democrat
3088,republican
2479,republican
436,republican
2195,democrat
708,republican
500,republican
3007,republican
2421,republican
848,democrat
1565,democrat
7,democrat
562,republican
2530,democrat
1322,democrat
2465,republican
254,republican
915,democrat
1966,democrat
1592,democrat
2478,republican
1453,democrat
686,democrat
2706,republican
251,republican
2510,republican
872,democrat
53,republican
2404,republican
2303,republican
2997,republican
1868,democrat
1998,republican
509,republican
59,republican
2435,democrat
2568,republican
2284,democrat
1567,democrat
52,democrat
1782,republican
1767,republican
2234,republican
499,democrat
3215,republican
2368,democrat
1029,democrat
2239,democrat
2198,democrat
2927,republican
1548,republican
822,republican
3042,republican
2406,democrat
3099,democrat
1680,republican
223,republican
1923,republican
140,republican
1213,republican
270,democrat
1261,democrat
1011,democrat
2689,democrat
1596,democrat
710,republican
2227,republican
2786,republican
1446,democrat
1578,democrat
769,republican
1839,republican
1106,republican
1137,democrat
982,republican
1107,democrat
2688,democrat
2426,republican
1072,democrat
3190,republican
3153,republican
1655,republican
2888,republican
1869,democrat
2993,democrat
2332,democrat
1113,republican
2010,republican
2490,republican
5,democrat
2266,democrat
2160,democrat
3197,republican
2527,republican
1745,republican
1952,republican
268,republican
2587,democrat
1446,republican
73,republican
3072,democrat
324,republican
889,democrat
542,republican
1117,republican
3068,republican
2460,republican
2604,democrat
2147,republican
3073,democrat
30,democrat
1291,democrat
2281,republican
2238,republican
1640,republican
419,republican
2223,democrat
1893,democrat
1613,democrat
667,democrat
1033,republican
2323,republican
2692,democrat
77,republican
1406,republican
1384,democrat
1836,democrat
2981,democrat
1752,democrat
3000,democrat
2926,republican
1000,republican
3132,republican
189,democrat
536,democrat
2231,democrat
3132,democrat
897,democrat
919,republican
1540,democrat
271,republican
1243,democrat
649,democrat
1411,democrat
2116,democrat
2730,democrat
2477,democrat
1622,democrat
2266,republican
2511,democrat
472,republican
2404,democrat
2185,democrat
1447,republican
2711,republican
2567,republican
2057,republican
896,republican
2870,republican
350,republican
678,republican
704,democrat
42,democrat
804,democrat
975,republican
1942,republican
2262,republican
1875,democrat
2881,republican
1055,democrat
3089,democrat
1580,democrat
957,democrat
3142,democrat
1403,republican
2120,democrat
2170,democrat
2172,democrat
2364,republican
869,democrat
1953,republican
2162,republican
3015,democrat
1793,republican
2834,democrat
1710,democrat
1633,republican
2771,republican
3012,democrat
3173,republican
817,republican
1321,republican
3167,republican
3149,democrat
1749,republican
1557,republican
3075,democrat
